HS10,Description,SUPC,SUPC_Desc,naics,naics_mod,naics_desc,ioic,HS4,pci_2023
3402909900,"Surface-active preparations, washing and cleaning preparations, nes",MPG325601,Soaps and cleaning compounds,325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3402,-0.08
3403111000,"Lub oil prep based in part on petroleum,f treat of tex mat,leath,fur skin/o mat",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403119000,"Other lub & o prep,cont oils from pet/bituminous min,f treat of tex mat etc,nes",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403191100,"Lube oil prep based on pet,f CDN mfr;oil-based lube prep,f wet drawing tire wire",MPG3241A8,Lubricants and other petroleum refinery products,325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403191910,"Lubricating oil prep based in part on petroleum, for automotive use, o/t CDN mfr",MPG3241A8,Lubricants and other petroleum refinery products,325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403191990,"Lubricating oil preparations based in part on petroleum, nes",MPG3241A8,Lubricants and other petroleum refinery products,325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403199100,"Lubricating prep, based on bituminous min oils, for use in Canadian manufactures",MPG3241A8,Lubricants and other petroleum refinery products,325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403199910,"Lubricating prep,based on bituminous min oils,for automotive use,o/t for CDN mfr",MPG3241A8,Lubricants and other petroleum refinery products,325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403199990,"Lubricating preparations, based on bituminous minerals oils, nes",MPG3241A8,Lubricants and other petroleum refinery products,325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403911000,"Lubricating and o preparations, for stuffing of dressing leather or furskins",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403919000,"Lubricating and o prep,not cont pet oil,f treatment of leather,furskin/o mat,nes",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403991000,"Lubricating preparations and similar prep, nes, for use in Canadian manufactures",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403999010,"Lubricating and similar prep, nes,for automotive use,o/t f Canadian manufactures",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3403999090,"Lubricating preparations and similar preparations, nes",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3403,1.616
3404201000,"Artificial waxes,of polyethylene glycol,for mfr oa ABS copolymers of No 3903.30",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3404,0.703
3404209000,"Artificial and prepared waxes, of poly(oxyethylene) (polyethylene glycol), nes",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3404,0.703
3404901000,Chemically modified polyet glycol wax for use mfr tackifier dispersions; etc,MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3404,0.703
3404902000,"Artificial and prepared waxes, of chemically modified lignite",MPG325900,"Chemical products, n.e.c.",325613,325613,"SURFACE-ACTIVE PREPARATIONS FOR RETAIL SALE, NESOI",BS325600,3404,0.703
3404909000,"Other artificial and prepared waxes, nes",MPG325900,"Chemical products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3404,0.703
3405101000,Liquid shoe shine preparations for use in the manufacture of shoe care products,MPG325601,Soaps and cleaning compounds,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3405,0.31
3405109000,"Polishes,creams & sim preparations,f footwear/leather,o/t waxes of No 34.04,nes",MPG325601,Soaps and cleaning compounds,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3405,0.31
3405200000,"Polishes, creams and similar preparations for maintenance of woodwork",MPG325601,Soaps and cleaning compounds,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3405,0.31
3405300000,"Polishes and similar preparations for coachwork, o/t metal polishes",MPG325601,Soaps and cleaning compounds,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3405,0.31
3405400000,Scouring pastes and powders and other scouring preparations,MPG325601,Soaps and cleaning compounds,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3405,0.31
3405900000,"Polishes, creams and similar preparations, o/t waxes of No 34.04, nes",MPG325601,Soaps and cleaning compounds,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3405,0.31
3406001000,"Candles,tapers and the like for birthdays, Christmas and other festive occasions",MPG339909,Other miscellaneous manufactured products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3406,0.059
3406009000,"Candles, tapers & the like o/t for birthdays, Christmas & o festive occasions",MPG339909,Other miscellaneous manufactured products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3406,0.059
3407001000,Modelling pastes,MPG339904,Office supplies (except paper),325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3407,1.103
3407002000,"Dental impression compd o/t those based on silicone polymer,packd retail sale",MPG339100,"Medical, dental and personal safety supplies, instruments and equipment",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3407,1.103
3407009010,"Dental impression compounds based on silicone polymers,packd for retail sale",MPG339100,"Medical, dental and personal safety supplies, instruments and equipment",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3407,1.103
3407009090,"Other dental preparations based on plaster, nes",MPG339100,"Medical, dental and personal safety supplies, instruments and equipment",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3407,1.103
3501100000,Casein,MPG311503,Butter and dry and canned dairy products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3501,-0.307
3501900020,Casein glues,MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3501,-0.307
3501900090,"Other caseinates, o/t glues, and other casein derivatives,o/t glues,nes",MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3501,-0.307
3502111000,"Egg albumin, dried, within access commitment",MPG311909,"Other food products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3502,0.425
3502112000,"Egg albumin, dried, over access commitment",MPG311909,"Other food products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3502,0.425
3502191000,"Egg albumin, o/t dried, within access commitment",MPG311909,"Other food products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3502,0.425
3502192000,"Egg albumin, o/t dried, over access commitment",MPG311909,"Other food products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3502,0.425
3502200000,"Milk albumin, including concentrates of two or more whey proteins",MPG311503,Butter and dry and canned dairy products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3502,0.425
3502900000,"Albumins, nes, albuminates and other albumin derivatives",MPG325400,Pharmaceutical and medicinal products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3502,0.425
3503000010,Edible gelatin,MPG325900,"Chemical products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3503,-0.472
3503000090,"Gelatin & gelatin derivs; isinglass;glues of animal origin,o/t of No 35.01, nes",MPG325900,"Chemical products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3503,-0.472
3504001110,"Milk protein substances, in solid form, within access commitment",MPG311503,Butter and dry and canned dairy products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3504,0.85
3504001190,"Milk protein substances, within access commitment, nes",MPG311503,Butter and dry and canned dairy products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3504,0.85
3504001210,"Milk protein substances, in solid form, over access commitment",MPG311503,Butter and dry and canned dairy products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3504,0.85
3504001290,"Milk protein substances, over access commitment, nes",MPG311503,Butter and dry and canned dairy products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3504,0.85
3504009000,"Peptones & derivatives; other protein substances & derivatives, nes; hide powder",MPG325400,Pharmaceutical and medicinal products,325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3504,0.85
3505101100,Cationic potato starch for use in the manufacture of paper or paperboard,MPG311208,"Grain and oilseed products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3505,0.926
3505101900,"Starches, etherified or esterified, nes",MPG311208,"Grain and oilseed products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3505,0.926
3505102000,Soluble starch (amylogen); pregelatinized starch,MPG311208,"Grain and oilseed products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3505,0.926
3505109010,Dextrins,MPG311208,"Grain and oilseed products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3505,0.926
3505109090,"Modified starches, nes",MPG311208,"Grain and oilseed products, n.e.c.",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3505,0.926
3505201000,Blend of potato starch & synthetic polymer for the mfr of pre-pasted wallpaper,MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3505,0.926
3505209000,"Glues based on starches, on dextrins or other modified starches, nes",MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3505,0.926
3506100000,"Products use as glues/adhesives, pufrs as glues/adhesives, in packages <=1 kg",MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3506,0.834
3506910010,"Adhesives, based on epoxide resins",MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3506,0.834
3506910020,"Adhesives, based on polymers of vinyl acetate",MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3506,0.834
3506910030,"Adhesives, based on acrylic polymers",MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3506,0.834
3506910040,Rubber cement,MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3506,0.834
3506910090,"Adhesives based on polymers of Nos 39.01 to 39.13 or on rubber, nes",MPG325500,"Paints, coatings and adhesive products",325612,325612,ARTIFICIAL WAXES AND PREPARED WAXES NESOI,BS325600,3506,0.834
3506990000,"Glues and adhesives, prepared, nes",MPG325500,"Paints, coatings and adhesive products",325520,325520,ADHESV BASED ON POLYMER OF 3901-3913 OR RUBR NESOI,BS325500,3506,0.834
3507100000,Rennet and concentrates thereof,MPG325105,"Basic organic chemicals, n.e.c.",325520,325520,ADHESV BASED ON POLYMER OF 3901-3913 OR RUBR NESOI,BS325500,3507,1.039
3507900000,"Enzymes and prepared enzymes, nes",MPG325105,"Basic organic chemicals, n.e.c.",325520,325520,ADHESV BASED ON POLYMER OF 3901-3913 OR RUBR NESOI,BS325500,3507,1.039
3601000000,Propellent powders,MPG325900,"Chemical products, n.e.c.",325520,325520,ADHESV BASED ON POLYMER OF 3901-3913 OR RUBR NESOI,BS325500,3601,0.606
3602000011,"Explosives,based on nitroglycerin,in cartridges,sticks/o forms,for blasting",MPG325900,"Chemical products, n.e.c.",325520,325520,ADHESV BASED ON POLYMER OF 3901-3913 OR RUBR NESOI,BS325500,3602,-0.707
3602000019,"Prepared explosives,in cartridges,sticks or o forms, for blasting, nes",MPG325900,"Chemical products, n.e.c.",325520,325520,ADHESV BASED ON POLYMER OF 3901-3913 OR RUBR NESOI,BS325500,3602,-0.707
3602000090,"Prepared explosives, other than propellent powders, nes",MPG325900,"Chemical products, n.e.c.",325520,325520,ADHESV BASED ON POLYMER OF 3901-3913 OR RUBR NESOI,BS325500,3602,-0.707
3603100000,Safety fuses,MPG325900,"Chemical products, n.e.c.",325920,325920,SAFETY FUSES,BS325900,3603,-0.755
3603200000,Detonating cords,MPG325900,"Chemical products, n.e.c.",325920,325920,DETONATING FUSES,BS325900,3603,-0.755
3603300000,Percussion caps,MPG325900,"Chemical products, n.e.c.",332992,332992,PERCUSSION CAPS,BS332A00,3603,-0.755
3603400000,Detonating caps,MPG325900,"Chemical products, n.e.c.",325920,325920,DETONATING CAPS,BS325900,3603,-0.755
3603500000,Igniters,MPG325900,"Chemical products, n.e.c.",332993,332993,IGNITERS,BS332A00,3603,-0.755
3603600000,Electric detonators,MPG325900,"Chemical products, n.e.c.",332993,332993,ELECTRIC DETONATORS,BS332A00,3603,-0.755
3604100000,Fireworks,MPG325900,"Chemical products, n.e.c.",332993,332993,ELECTRIC DETONATORS,BS332A00,3604,-0.021
3604900000,"Signalling flares, rain rockets, fog signals and other pyrotechnic articles",MPG325900,"Chemical products, n.e.c.",332993,332993,ELECTRIC DETONATORS,BS332A00,3604,-0.021
